date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,sentiment
2020-07-15 22:31:21,etellez0,vananacabana,0,0,2,So they can defund USPS but not the police????? ,,,,1283529612421726210,https://twitter.com/etellez0/status/1283529612421726210,Negative
2020-07-15 22:25:51,btoch,,0,0,1,The blue checks have been muted and the conditions for revolution have been met! Unverifieds rise up! We storm the Winter Palace at midnight,,,,1283528229408649217,https://twitter.com/btoch/status/1283528229408649217,Positive
2020-07-15 22:15:25,dreavibedealer,vananacabana,1,20,42,they will defund our MAILING system before the police ... I just ... ,,,,1283525604738990092,https://twitter.com/dreavibedealer/status/1283525604738990092,Negative
2020-07-15 22:04:10,therealtomship,LoWudang,0,0,1,"show me 1 example of someone saying we should defund the police without diverting money to other public safety measures. even this op-ed that calls for ""abolishing the police"" recommends diverting funds to other avenues of addressing public safety. ",,,,1283522773327974403,https://twitter.com/therealtomship/status/1283522773327974403,Negative
2020-07-15 22:01:29,lesismorelie,,0,0,1,so no one was gonna tell me that Michael Cera is a wonderful musician too? that internal clock is no joke ,,,,1283522097814188032,https://twitter.com/lesismorelie/status/1283522097814188032,Negative
2020-07-15 21:57:54,therealtomship,LoWudang,1,0,1,York said Defund the Police is comparable to taking away $from healthcare and putting it toward voter ID law. Our point was that DTP diverts funds to address the same issue (public safety). So York's comparison was misleading. Follow?,,,,1283521196034871297,https://twitter.com/therealtomship/status/1283521196034871297,Negative
2020-07-15 21:50:33,boxsquat,,1,0,0,I signed up for Dump's emails bc I like to know what's going on and here are some highlights!,,,,1283519348196413441,https://twitter.com/boxsquat/status/1283519348196413441,Negative
2020-07-15 21:40:43,okaychicago,,0,0,1,Working at the unemployment office requires sadism. (I’m very good at my job),,,,1283516871409623041,https://twitter.com/okaychicago/status/1283516871409623041,Positive
2020-07-15 21:39:32,MichaelDeChant,,0,0,1,Please defund the police.,,,,1283516575702814720,https://twitter.com/MichaelDeChant/status/1283516575702814720,Negative
2020-07-15 21:32:42,boxsquat,,1,0,0,I signed up for Dump's emails bc I like to know what's going on and here are some highlights!,,,,1283514855161462786,https://twitter.com/boxsquat/status/1283514855161462786,Negative
2020-07-15 21:29:28,LamonManuelFCLA,,0,0,0,let’s make a deal. @chicagosmayor defund the police and the whole city (other than the police) will wear masks.,,@chicagosmayor,,1283514041198141446,https://twitter.com/LamonManuelFCLA/status/1283514041198141446,Negative
2020-07-15 21:28:19,therealtomship,LoWudang,1,0,1,"yeah, not really. i don't know of anyone who just says ""stop giving money to police"" without suggesting to better use the funds to serve the community's public safety needs. This is a pretty good overview of ""defund the police."" ",,,,1283513751573069824,https://twitter.com/therealtomship/status/1283513751573069824,Negative
2020-07-15 21:27:38,himissjulie,,0,0,7,I missed this post when it first came out but I'm reading it now: evaluating books about police for children: https://bit.ly/2OoV2fY,,,,1283513579459747840,https://twitter.com/himissjulie/status/1283513579459747840,Negative
2020-07-15 21:21:05,happy_skills,Nick_Clamorgan,0,0,1,The issue in struggling Neighborhoods has always beenLACK OF POLICE not defund!,,,,1283511932230742016,https://twitter.com/happy_skills/status/1283511932230742016,Negative
2020-07-15 21:20:28,Bobbeyonce_,vananacabana,0,1,5,How did they confuse “DEFUND THE POLICE” with defund the postal service?... I’m confused. ,,,,1283511774592073730,https://twitter.com/Bobbeyonce_/status/1283511774592073730,Negative
2020-07-15 20:56:36,okaychicago,,0,0,1,Are deep voice femboys a thing,,,,1283505770047430657,https://twitter.com/okaychicago/status/1283505770047430657,Negative
2020-07-15 20:43:03,CrayonCanyon,RosaGoldensohn,0,0,1,Defund the police. #acab,,,#acab,1283502360602513408,https://twitter.com/CrayonCanyon/status/1283502360602513408,Negative
2020-07-15 20:38:34,DrCira,,0,0,0,These real-world examples point to how cities might ultimately turn the vague “Defund the police” chant into a reality where true public safety is separated from the across-the-board social services the police are ill-equipped to handle. ,,,,1283501233051926530,https://twitter.com/DrCira/status/1283501233051926530,Positive
2020-07-15 20:38:13,jordannachicago,JessiTaylorRO,0,0,3,Jews and Italians (I am both) share this rich tradition of honoring our ancestors through food. Truly special and powerful. I’m so sorry for your loss and wishing you and your family love and peace. ,,,,1283501143851704320,https://twitter.com/jordannachicago/status/1283501143851704320,Negative
2020-07-15 20:37:58,himissjulie,meghancnyc,1,0,1,That might be your experience but it's not everyone's.,,,,1283501078307381248,https://twitter.com/himissjulie/status/1283501078307381248,Positive
2020-07-15 20:29:45,jacobson_randy,GavinWax,1,0,0,This is why we shouldn't send police to deal with homeless. DEFUND THE POLICE,,,,1283499014097457156,https://twitter.com/jacobson_randy/status/1283499014097457156,Negative
2020-07-15 20:19:09,xoau,narniagirl55,0,0,0,were saying defund the loosely trained masses who are killing unarmed Black people and it’s 100% the governments choice to let go of any of the actually qualified people.,,,,1283496344955617281,https://twitter.com/xoau/status/1283496344955617281,Negative
2020-07-15 20:13:34,xoau,narniagirl55,1,0,0,"Thank you for your eloquent response. I definitely am an advocate for victims in any sense and when people say defund the police, we aren’t talking about those (like svu) who are actually out here helping. Some police do need to be defunded (not abolished)",,,,1283494940715167744,https://twitter.com/xoau/status/1283494940715167744,Positive
2020-07-15 20:10:32,louise_q10,NYCMayor,0,0,1,Pretty sure Defund the police and abolish the system did not equate to give us the right to die at the hands of officers live on social media ,,,,1283494175539900418,https://twitter.com/louise_q10/status/1283494175539900418,Positive
2020-07-15 20:07:35,gretelisabeth,,0,0,3,"same thing with straight vs alt tiktok, it was originally gay tiktok but that was too “heterophobic” and now people just use it to feel quirky abt themselves because they’re not “basic.” you’re still basic just a different flavor!",,,,1283493432250507265,https://twitter.com/gretelisabeth/status/1283493432250507265,Negative
2020-07-15 20:05:49,gretelisabeth,,1,0,8,I will admit that the bruh vs hiii girl thing was funny at first but idk it seems like it’s morphed into the whole “i’m not like other girls” thing and is just an excuse for people to broadcast their internal misogyny,,,,1283492991022379011,https://twitter.com/gretelisabeth/status/1283492991022379011,Negative
2020-07-15 19:48:13,gretelisabeth,,0,0,1,really disliking the results of this poll guys!,,,,1283488562026033158,https://twitter.com/gretelisabeth/status/1283488562026033158,Negative
2020-07-15 19:44:49,OpinionsAreGood,CapicolaJoey,2,0,16,I stand by my earlier comments. Defund the police. All cops are bastards.,,,,1283487703338819585,https://twitter.com/OpinionsAreGood/status/1283487703338819585,Negative
2020-07-15 19:39:24,OpinionsAreGood,CapicolaJoey,1,0,31,"I run my twitter clownery pro-bono, thank you very much. Defund the Police.",,,,1283486341666406402,https://twitter.com/OpinionsAreGood/status/1283486341666406402,Negative
2020-07-15 19:35:04,OnTapeWithJohn,nprpolitics,0,0,0,Boggles the mind.,,,,1283485253043191808,https://twitter.com/OnTapeWithJohn/status/1283485253043191808,Positive
2020-07-15 19:28:41,SaintofSnark,,1,0,4,"I love the Music box but I'm still sad and upset by the terrible policy of ""masks maybe be removed"" You won't be seeing me there for a long time",,,,1283483642854019072,https://twitter.com/SaintofSnark/status/1283483642854019072,Negative
2020-07-15 19:28:38,Scarvis,pjamesstuart,0,0,4,An extremely bad take following an extremely bad take.,,,,1283483632682901508,https://twitter.com/Scarvis/status/1283483632682901508,Negative
2020-07-15 19:26:21,Scarvis,pjamesstuart,0,0,4,"Jesus Christ, this fucking sucks. This is really bad, my guy.",,,,1283483059006963713,https://twitter.com/Scarvis/status/1283483059006963713,Negative
2020-07-15 19:16:53,meat,darrenrovell,0,0,2,fake disease but ok,,,,1283480676096974848,https://twitter.com/meat/status/1283480676096974848,Negative
2020-07-15 19:16:05,oxy586,Pjd91361,0,0,0,"Good so join the movement to defund police and we can all go back to fighting Covid, the corporate oligarchy who have hikacked our republic and working to change our energy grid",,,,1283480472597729281,https://twitter.com/oxy586/status/1283480472597729281,Negative
2020-07-15 19:07:18,MegAndBubba,realDonaldTrump,0,0,0,"Defund the police does not mean ""abolish police"" The defund the police movement is actually working toward restructuring law enforcement so that the militarized arm of the law is not longer involved with non-violent crimes which they tend to escalate.",,,,1283478261360726017,https://twitter.com/MegAndBubba/status/1283478261360726017,Negative
2020-07-15 19:04:25,MegAndBubba,realDonaldTrump,0,0,0,"Defund the police does not mean ""abolish police"" ICE was created post 9/11 and devolved into the most racist arm of the law. Bail creates different justice systems for wealthy v poor. Desegregating suburbs does not ""abolish suburbs"" Noone is trying to ""abolish the 2nd amendment""",,,,1283477538648489984,https://twitter.com/MegAndBubba/status/1283477538648489984,Negative
2020-07-15 19:02:00,gretelisabeth,,1,0,2,hey guys I was supposed to start a tbreak but res services is making me stressed should I start it tomorrow instead ,,,,1283476929211961345,https://twitter.com/gretelisabeth/status/1283476929211961345,Positive
2020-07-15 19:00:19,gretelisabeth,,0,0,3,thank you to nu res services for ignoring my week of emails and giving me attitude on the phone my friend had the same issue I had and it was fixed asap I know it’s not this hard please just let me cancel my housing contract lol ,,,,1283476505822035968,https://twitter.com/gretelisabeth/status/1283476505822035968,Positive
2020-07-15 18:55:29,gretelisabeth,,0,0,4,nu res services is awful and I hope that none of you ever have to deal with them ,,,,1283475291474743302,https://twitter.com/gretelisabeth/status/1283475291474743302,Negative
2020-07-15 18:45:10,jordannachicago,ilikewindchimes,0,0,0,"I know, it’s all so deeply fucked up. I see why some restaurants feel they have to open in order to survive...but to watch your employees get COVID and continue to stay open.......I don’t get it. It’s really sad",,,,1283472693225029632,https://twitter.com/jordannachicago/status/1283472693225029632,Negative
2020-07-15 18:45:02,brandonnadig,,0,0,1,"it may have taken 2.5 hours to talk to someone, but the minnesota unemployment applicant support folks are very nice ",,,,1283472660228341761,https://twitter.com/brandonnadig/status/1283472660228341761,Positive
2020-07-15 18:41:36,ItIsClit,TenshiLola,0,2,4,Defund Men Abolish Men ,,,,1283471794335293448,https://twitter.com/ItIsClit/status/1283471794335293448,Positive
2020-07-15 18:40:54,ChiNeoliberal,,1,0,8,Defund suburbs,,,,1283471617717346304,https://twitter.com/ChiNeoliberal/status/1283471617717346304,Positive
2020-07-15 18:40:44,iamjayshakur,,1,3,8,See what happens when you want to defund the police? Inner city Black people suffer the most! #backtheblue,,,#backtheblue,1283471579612155905,https://twitter.com/iamjayshakur/status/1283471579612155905,Negative
2020-07-15 18:39:56,marydifino,Suntimes,0,15,63,Defund the police. ,,,,1283471376553259010,https://twitter.com/marydifino/status/1283471376553259010,Negative
2020-07-15 18:35:56,himissjulie,danielsgoldman,1,4,10,BEGUN???? BEGUN????????? Try...INTENSIFIED?????????,,,,1283470369270226944,https://twitter.com/himissjulie/status/1283470369270226944,Negative
2020-07-15 18:34:05,dayshasourcepr,,0,0,0,Thank god Meg is okay,,,,1283469904566521856,https://twitter.com/dayshasourcepr/status/1283469904566521856,Positive
2020-07-15 18:32:20,IrishBenny57,PeteButtigieg,0,0,1,So if we’re gonna do that are we gonna defund Planned Parenthood since they are the biggest culprit? If not then be quiet. ,,,,1283469463912947713,https://twitter.com/IrishBenny57/status/1283469463912947713,Negative
2020-07-15 18:29:04,IrishBenny57,PeteButtigieg,0,0,0,So if we’re going to do that we gonna Defund Planned Parenthood since they are the biggest culprit. Asking for a friend.,,,,1283468640600428547,https://twitter.com/IrishBenny57/status/1283468640600428547,Negative
2020-07-15 18:24:09,wiechipedia,LAPDHQ,0,0,0,Defund the police and fund/expand public transport. ,,,,1283467403117174786,https://twitter.com/wiechipedia/status/1283467403117174786,Negative
2020-07-15 18:24:08,realgracestuewe,shai_wott,1,2,60,If we could also get their birthdays to be public info for all the fed up witches that would be great,,,,1283467401145663488,https://twitter.com/realgracestuewe/status/1283467401145663488,Positive
2020-07-15 18:18:38,joel__xx,bresha_meadows,1,0,3,"What a powerful piece. Thank you for your work, so happy you’re here ",,,,1283466014928392194,https://twitter.com/joel__xx/status/1283466014928392194,Positive
2020-07-15 18:16:56,tarikkhribech,realDonaldTrump,0,0,1,"If they did care about children's safety, they wouldn't defund the police!",,,,1283465587801362432,https://twitter.com/tarikkhribech/status/1283465587801362432,Negative
2020-07-15 18:16:06,dayshasourcepr,,0,0,1,I was suppose do to work today but those cramps really hit me,,,,1283465376978866176,https://twitter.com/dayshasourcepr/status/1283465376978866176,Negative
2020-07-15 18:14:54,JDawgg56,nugmob,1,0,3,BJ on the hook and verse?? That would be a dangerous combination,,,,1283465075551023106,https://twitter.com/JDawgg56/status/1283465075551023106,Positive
2020-07-15 18:13:06,jordannachicago,Queen_Trashley,0,0,1,How...do we...get out...of...this demonic...ass....country.....,,,,1283464625422585866,https://twitter.com/jordannachicago/status/1283464625422585866,Positive
